Order ID,Customer Name,Product Name,Category,Order Date,Ship Date,Region,Country,Sales Channel,Quantity,Price per Unit,Total Sales,Profit Margin (%),Order Status,Customer Rating
AMZ18477,Customer 3564,Product 699,Beauty,2020-10-15,2020-10-16,Australia,Germany,Online,10,437.9,4379.0,29.65,Delivered,2.2
AMZ18478,Customer 2906,Product 992,Books,2024-01-08,2024-01-14,South America,Germany,Offline,6,272.18,1633.08,9.69,Returned,4.4
AMZ18479,Customer 3582,Product 283,Books,2023-11-23,2023-11-24,Europe,United Kingdom,Offline,5,411.86,2059.3,18.21,Returned,3.1
AMZ18480,Customer 1569,Product 177,Electronics,2023-01-14,2023-01-23,North America,United States,Online,4,195.7,782.8,14.25,Pending,2.7
AMZ18481,Customer 884,Product 50,Sports,2021-11-22,2021-11-30,Europe,Brazil,Offline,13,156.35,2032.55,47.3,Returned,3.2
AMZ18482,Customer 669,Product 534,Clothing,2024-01-13,2024-01-17,South America,Canada,Online,12,292.08,3504.96,6.21,Returned,1.8
AMZ18483,Customer 4723,Product 634,Toys,2021-09-21,2021-10-01,Asia,Australia,Offline,2,295.8,591.6,23.3,Cancelled,4.4
AMZ18484,Customer 4889,Product 336,Electronics,2024-04-28,2024-05-03,Asia,Australia,Offline,8,372.3,2978.4,40.11,Cancelled,2.0
AMZ18485,Customer 306,Product 328,Toys,2024-06-29,2024-07-07,South America,United Kingdom,Offline,10,327.57,3275.7,7.72,Delivered,1.8
AMZ18486,Customer 3159,Product 347,Beauty,2020-04-12,2020-04-21,North America,United States,Offline,6,128.97,773.82,33.8,Pending,5.0
AMZ18487,Customer 4266,Product 373,Sports,2023-06-29,2023-06-30,Australia,Germany,Online,2,475.65,951.3,17.95,Delivered,3.9
AMZ18488,Customer 2403,Product 824,Clothing,2024-06-03,2024-06-06,South America,Canada,Offline,13,425.29,5528.77,30.57,Returned,2.7
AMZ18489,Customer 4833,Product 507,Toys,2021-12-05,2021-12-11,Africa,Germany,Offline,4,178.14,712.56,47.08,Returned,3.0
AMZ18490,Customer 4601,Product 895,Beauty,2024-10-04,2024-10-12,Asia,United Kingdom,Offline,13,173.51,2255.63,45.31,Delivered,4.9
AMZ18491,Customer 1371,Product 681,Sports,2021-01-20,2021-01-26,North America,United States,Offline,4,21.07,84.28,10.76,Returned,3.9
AMZ18492,Customer 972,Product 646,Home,2023-01-03,2023-01-05,Africa,United Kingdom,Offline,9,344.31,3098.79,39.64,Pending,3.8
AMZ18493,Customer 1456,Product 740,Clothing,2021-12-19,2021-12-29,North America,India,Online,11,368.23,4050.53,8.76,Delivered,1.2
AMZ18494,Customer 1161,Product 80,Sports,2023-04-25,2023-04-29,Australia,Australia,Offline,16,315.85,5053.6,5.97,Cancelled,2.1
AMZ18495,Customer 3673,Product 692,Sports,2021-05-09,2021-05-13,South America,India,Offline,1,78.96,78.96,47.59,Pending,2.8
AMZ18496,Customer 3930,Product 920,Books,2024-04-24,2024-04-25,Australia,India,Online,11,436.36,4799.96,20.49,Pending,4.8
AMZ18497,Customer 1540,Product 617,Electronics,2024-09-21,2024-09-28,Europe,United Kingdom,Online,9,438.99,3950.91,27.86,Cancelled,1.5
AMZ18498,Customer 314,Product 287,Beauty,2023-09-28,2023-10-05,Europe,India,Offline,13,425.95,5537.35,15.65,Pending,2.1
AMZ18499,Customer 1689,Product 965,Toys,2021-07-08,2021-07-12,Europe,Canada,Online,7,158.64,1110.48,24.41,Cancelled,1.9
AMZ18500,Customer 1313,Product 354,Sports,2021-04-01,2021-04-03,Asia,Germany,Online,14,415.02,5810.28,25.51,Pending,4.9
AMZ18501,Customer 1958,Product 29,Sports,2022-10-11,2022-10-21,Asia,Canada,Offline,2,346.94,693.88,8.83,Pending,3.9
AMZ18502,Customer 4666,Product 143,Beauty,2020-08-13,2020-08-19,South America,Canada,Online,11,305.24,3357.64,7.77,Returned,2.8
AMZ18503,Customer 3735,Product 496,Home,2022-08-12,2022-08-16,Europe,United States,Offline,7,297.8,2084.6,15.12,Delivered,3.5
AMZ18504,Customer 2411,Product 461,Clothing,2022-04-18,2022-04-19,Asia,United Kingdom,Online,4,387.49,1549.96,26.97,Cancelled,2.3
AMZ18505,Customer 4266,Product 226,Sports,2022-07-15,2022-07-20,Asia,United Kingdom,Online,1,494.61,494.61,27.38,Pending,5.0
AMZ18506,Customer 132,Product 539,Home,2022-08-01,2022-08-05,North America,United Kingdom,Online,14,326.46,4570.44,8.16,Returned,1.4
AMZ18507,Customer 2401,Product 707,Beauty,2023-08-22,2023-09-01,Asia,United States,Online,9,111.15,1000.35,15.43,Returned,3.4
AMZ18508,Customer 3264,Product 676,Books,2023-12-27,2024-01-06,North America,Germany,Offline,2,346.01,692.02,29.01,Pending,4.4
AMZ18509,Customer 1619,Product 722,Sports,2020-01-18,2020-01-22,North America,United States,Online,6,462.25,2773.5,19.46,Cancelled,2.0
AMZ18510,Customer 449,Product 167,Clothing,2021-12-15,2021-12-24,Australia,United Kingdom,Offline,18,25.23,454.14,45.48,Delivered,3.6
AMZ18511,Customer 1247,Product 128,Clothing,2021-04-05,2021-04-09,South America,Australia,Offline,15,423.17,6347.55,38.7,Pending,2.3
AMZ18512,Customer 2530,Product 80,Books,2024-10-28,2024-11-02,North America,Brazil,Offline,3,44.35,133.05,49.27,Cancelled,1.4
AMZ18513,Customer 1070,Product 213,Electronics,2020-09-30,2020-10-04,South America,Brazil,Offline,13,373.95,4861.35,20.31,Pending,1.2
AMZ18514,Customer 1303,Product 717,Toys,2020-03-08,2020-03-10,Australia,India,Online,14,90.45,1266.3,14.6,Delivered,1.7
AMZ18515,Customer 550,Product 931,Books,2023-08-02,2023-08-11,Australia,Germany,Offline,17,368.68,6267.56,23.56,Cancelled,3.7
AMZ18516,Customer 3717,Product 117,Beauty,2021-05-28,2021-06-04,South America,Canada,Online,6,74.75,448.5,37.5,Cancelled,1.7
AMZ18517,Customer 947,Product 487,Clothing,2024-04-08,2024-04-09,Africa,Germany,Online,12,325.37,3904.44,26.39,Delivered,2.2
AMZ18518,Customer 1205,Product 26,Home,2024-12-30,2025-01-08,Asia,India,Offline,5,428.7,2143.5,26.95,Cancelled,1.6
AMZ18519,Customer 2564,Product 63,Clothing,2021-02-16,2021-02-17,Asia,India,Offline,7,382.74,2679.18,27.69,Pending,3.8
AMZ18520,Customer 1194,Product 482,Books,2023-02-06,2023-02-09,South America,United Kingdom,Offline,15,382.81,5742.15,19.89,Pending,3.7
AMZ18521,Customer 4752,Product 762,Home,2023-05-18,2023-05-23,Asia,Canada,Offline,5,459.15,2295.75,25.77,Cancelled,2.5
AMZ18522,Customer 3470,Product 429,Home,2022-09-25,2022-09-27,Africa,United Kingdom,Offline,20,145.68,2913.6,39.29,Pending,1.5
AMZ18523,Customer 3770,Product 453,Clothing,2020-06-21,2020-06-28,Europe,United Kingdom,Online,16,375.41,6006.56,21.67,Delivered,3.8
AMZ18524,Customer 4532,Product 352,Books,2022-09-01,2022-09-06,South America,Australia,Online,8,164.68,1317.44,27.26,Delivered,2.3
AMZ18525,Customer 3594,Product 503,Home,2023-06-24,2023-07-04,Australia,Brazil,Offline,9,162.57,1463.13,41.06,Delivered,2.9
AMZ18526,Customer 1029,Product 218,Toys,2023-07-16,2023-07-24,Europe,Australia,Offline,12,370.73,4448.76,13.06,Returned,4.8
AMZ18527,Customer 734,Product 493,Books,2021-06-28,2021-07-01,South America,United Kingdom,Offline,14,370.75,5190.5,15.9,Delivered,4.1
AMZ18528,Customer 4614,Product 207,Sports,2023-01-16,2023-01-20,South America,Germany,Online,10,193.66,1936.6,37.46,Cancelled,1.4
AMZ18529,Customer 1802,Product 85,Electronics,2021-06-22,2021-06-29,South America,Brazil,Offline,18,277.95,5003.1,35.82,Returned,3.2
AMZ18530,Customer 3021,Product 115,Toys,2022-05-27,2022-06-02,North America,United Kingdom,Offline,17,15.68,266.56,21.04,Delivered,3.1
AMZ18531,Customer 2887,Product 582,Sports,2024-08-12,2024-08-22,Africa,Brazil,Online,15,144.38,2165.7,5.08,Cancelled,1.1
AMZ18532,Customer 3214,Product 682,Sports,2022-06-27,2022-07-02,Europe,United States,Online,1,9.24,9.24,33.37,Returned,2.2
AMZ18533,Customer 2303,Product 665,Clothing,2022-08-19,2022-08-25,Asia,Brazil,Online,15,373.6,5604.0,46.96,Pending,1.2
AMZ18534,Customer 3593,Product 101,Beauty,2023-11-03,2023-11-05,Asia,Brazil,Offline,18,243.5,4383.0,24.46,Pending,1.1
AMZ18535,Customer 3499,Product 604,Sports,2024-10-22,2024-10-23,North America,United Kingdom,Offline,11,215.66,2372.26,10.86,Delivered,3.7
AMZ18536,Customer 4567,Product 505,Beauty,2021-02-09,2021-02-19,Australia,United Kingdom,Online,13,327.8,4261.4,25.6,Returned,2.2
AMZ18537,Customer 1651,Product 459,Books,2022-03-15,2022-03-18,Europe,Canada,Offline,2,339.45,678.9,21.28,Returned,1.9
AMZ18538,Customer 4482,Product 688,Electronics,2022-08-20,2022-08-23,Asia,Brazil,Offline,7,319.79,2238.53,27.78,Pending,2.5
AMZ18539,Customer 3645,Product 699,Beauty,2020-08-26,2020-08-29,Asia,Canada,Offline,1,70.69,70.69,16.92,Returned,3.8
AMZ18540,Customer 4524,Product 257,Books,2024-03-02,2024-03-03,Africa,United States,Offline,9,116.52,1048.68,37.54,Cancelled,5.0
AMZ18541,Customer 4629,Product 971,Toys,2022-03-24,2022-03-30,Asia,Germany,Online,19,381.07,7240.33,7.94,Returned,4.6
AMZ18542,Customer 4947,Product 843,Sports,2022-10-23,2022-10-28,North America,India,Offline,16,420.89,6734.24,40.97,Delivered,1.8
AMZ18543,Customer 2639,Product 122,Home,2020-11-10,2020-11-19,Europe,Australia,Online,14,418.74,5862.36,34.05,Delivered,3.9
AMZ18544,Customer 696,Product 300,Beauty,2021-12-28,2022-01-05,Asia,Australia,Online,1,287.11,287.11,30.8,Delivered,4.4
AMZ18545,Customer 1574,Product 432,Books,2020-10-30,2020-11-07,Europe,Germany,Offline,8,405.62,3244.96,6.49,Delivered,3.7
AMZ18546,Customer 2396,Product 810,Clothing,2022-08-10,2022-08-13,Australia,Germany,Offline,14,385.5,5397.0,11.67,Pending,4.5
AMZ18547,Customer 3019,Product 23,Beauty,2023-08-29,2023-09-01,South America,United Kingdom,Offline,8,48.66,389.28,46.22,Delivered,4.3
AMZ18548,Customer 2138,Product 758,Sports,2020-04-13,2020-04-17,Asia,India,Online,10,397.07,3970.7,43.61,Delivered,1.6
AMZ18549,Customer 2460,Product 882,Home,2023-09-10,2023-09-17,North America,Brazil,Offline,16,258.01,4128.16,43.47,Pending,1.6
AMZ18550,Customer 4747,Product 142,Sports,2020-10-04,2020-10-08,North America,India,Online,16,363.04,5808.64,12.95,Pending,3.3
AMZ18551,Customer 2794,Product 509,Electronics,2021-05-17,2021-05-25,South America,Australia,Offline,4,207.23,828.92,24.38,Pending,2.1
AMZ18552,Customer 2769,Product 763,Clothing,2020-04-07,2020-04-13,Africa,United Kingdom,Online,2,499.22,998.44,41.56,Cancelled,3.3
AMZ18553,Customer 1866,Product 118,Electronics,2024-02-17,2024-02-23,North America,Canada,Online,1,183.76,183.76,40.71,Pending,1.4
AMZ18554,Customer 2522,Product 25,Home,2020-11-19,2020-11-24,North America,Germany,Online,5,432.9,2164.5,47.53,Pending,1.1
AMZ18555,Customer 4034,Product 704,Sports,2022-02-08,2022-02-16,Asia,United States,Online,11,88.14,969.54,43.05,Pending,3.0
AMZ18556,Customer 599,Product 913,Sports,2020-07-03,2020-07-11,Australia,United Kingdom,Online,1,225.08,225.08,23.35,Pending,4.3
AMZ18557,Customer 2203,Product 837,Beauty,2021-06-28,2021-07-01,South America,Germany,Offline,13,350.71,4559.23,24.99,Pending,1.3
AMZ18558,Customer 107,Product 883,Books,2021-04-14,2021-04-21,South America,India,Online,17,400.9,6815.3,5.04,Returned,2.7
AMZ18559,Customer 3614,Product 348,Clothing,2021-03-21,2021-03-28,Australia,United Kingdom,Offline,14,309.4,4331.6,17.92,Delivered,1.5
AMZ18560,Customer 3292,Product 829,Beauty,2022-01-04,2022-01-11,Africa,India,Online,11,211.4,2325.4,44.5,Cancelled,3.3
AMZ18561,Customer 388,Product 306,Sports,2021-06-10,2021-06-18,North America,India,Offline,10,400.1,4001.0,45.6,Pending,3.1
AMZ18562,Customer 1509,Product 171,Sports,2024-10-16,2024-10-26,South America,Australia,Offline,20,335.29,6705.8,27.41,Pending,3.4
AMZ18563,Customer 1263,Product 354,Toys,2020-03-08,2020-03-09,Europe,Germany,Online,13,136.83,1778.79,29.26,Cancelled,2.4
AMZ18564,Customer 4473,Product 794,Electronics,2024-12-24,2025-01-03,North America,Germany,Offline,1,158.03,158.03,23.81,Delivered,4.6
AMZ18565,Customer 357,Product 463,Sports,2021-03-14,2021-03-19,North America,Australia,Offline,15,220.99,3314.85,12.91,Pending,1.9
AMZ18566,Customer 1186,Product 796,Home,2023-07-30,2023-07-31,Africa,Brazil,Online,18,96.26,1732.68,32.6,Returned,4.8
AMZ18567,Customer 3976,Product 856,Home,2020-02-08,2020-02-18,South America,India,Online,8,5.26,42.08,14.67,Returned,1.8
AMZ18568,Customer 4470,Product 590,Books,2023-04-14,2023-04-22,North America,India,Offline,14,302.2,4230.8,45.03,Delivered,2.9
AMZ18569,Customer 2256,Product 505,Books,2024-04-23,2024-05-03,Europe,United States,Offline,14,31.0,434.0,35.59,Pending,2.3
AMZ18570,Customer 3366,Product 98,Books,2021-03-21,2021-03-29,Asia,Australia,Online,16,476.93,7630.88,32.95,Returned,3.2
AMZ18571,Customer 1079,Product 879,Clothing,2021-01-25,2021-01-29,Europe,Brazil,Offline,8,485.99,3887.92,36.67,Returned,4.2
AMZ18572,Customer 4755,Product 724,Toys,2020-07-03,2020-07-05,North America,Germany,Online,19,186.93,3551.67,43.54,Returned,2.8
AMZ18573,Customer 4039,Product 538,Home,2022-12-20,2022-12-23,North America,Germany,Online,9,8.47,76.23,28.66,Pending,1.1
AMZ18574,Customer 3980,Product 970,Toys,2024-07-18,2024-07-25,Australia,Canada,Offline,13,232.4,3021.2,22.45,Pending,1.8
AMZ18575,Customer 4470,Product 685,Toys,2022-05-29,2022-06-02,Europe,United Kingdom,Offline,1,450.78,450.78,37.09,Pending,2.1
AMZ18576,Customer 1581,Product 226,Electronics,2021-11-27,2021-12-07,Australia,Australia,Online,3,300.9,902.7,9.55,Returned,2.4
AMZ18577,Customer 4989,Product 531,Beauty,2022-04-26,2022-05-05,South America,United States,Online,12,78.61,943.32,45.91,Pending,1.9
AMZ18578,Customer 2135,Product 504,Home,2020-09-30,2020-10-02,Europe,United Kingdom,Offline,5,454.82,2274.1,42.34,Cancelled,2.4
AMZ18579,Customer 4227,Product 65,Toys,2021-03-03,2021-03-05,Africa,United States,Online,11,265.58,2921.38,34.72,Returned,4.6
AMZ18580,Customer 1239,Product 949,Clothing,2022-10-05,2022-10-15,Australia,Germany,Offline,4,86.36,345.44,30.02,Returned,3.0
AMZ18581,Customer 4339,Product 505,Beauty,2023-03-22,2023-03-29,North America,India,Offline,1,199.58,199.58,12.5,Pending,2.8
AMZ18582,Customer 4955,Product 411,Clothing,2024-02-16,2024-02-24,Europe,United States,Online,20,254.67,5093.4,44.42,Pending,3.6
AMZ18583,Customer 997,Product 736,Electronics,2024-04-29,2024-05-08,Europe,India,Online,2,312.54,625.08,43.72,Delivered,4.9
AMZ18584,Customer 4538,Product 21,Books,2022-07-27,2022-07-28,Asia,United States,Online,8,112.92,903.36,27.79,Returned,1.6
AMZ18585,Customer 3221,Product 888,Books,2021-05-23,2021-05-31,South America,Germany,Offline,3,357.91,1073.73,25.91,Cancelled,3.8
AMZ18586,Customer 3142,Product 866,Home,2020-02-05,2020-02-08,Australia,Brazil,Online,6,232.99,1397.94,29.54,Returned,2.2
AMZ18587,Customer 523,Product 512,Electronics,2022-11-09,2022-11-18,South America,Germany,Offline,8,270.26,2162.08,45.94,Pending,2.1
AMZ18588,Customer 145,Product 669,Beauty,2021-12-15,2021-12-23,Asia,Germany,Offline,8,74.88,599.04,21.6,Cancelled,1.7
AMZ18589,Customer 2837,Product 248,Sports,2022-02-06,2022-02-11,Europe,Canada,Offline,10,325.95,3259.5,5.55,Pending,3.9
AMZ18590,Customer 403,Product 435,Sports,2022-09-19,2022-09-20,Australia,Brazil,Offline,17,140.56,2389.52,41.96,Pending,1.5
AMZ18591,Customer 4176,Product 838,Sports,2022-04-16,2022-04-22,Africa,United Kingdom,Online,12,434.45,5213.4,38.86,Delivered,1.6
AMZ18592,Customer 2318,Product 440,Electronics,2020-01-28,2020-01-29,Europe,Australia,Offline,8,69.32,554.56,34.09,Cancelled,3.2
AMZ18593,Customer 3721,Product 9,Electronics,2021-12-03,2021-12-05,North America,Germany,Online,7,227.42,1591.94,48.81,Delivered,1.5
AMZ18594,Customer 1656,Product 555,Beauty,2020-09-30,2020-10-07,Africa,Brazil,Offline,19,360.1,6841.9,13.49,Cancelled,2.2
AMZ18595,Customer 4920,Product 8,Home,2023-06-10,2023-06-13,North America,Canada,Offline,15,169.88,2548.2,16.88,Pending,1.6
AMZ18596,Customer 1646,Product 953,Toys,2023-05-06,2023-05-13,Europe,Canada,Offline,18,345.22,6213.96,42.58,Returned,3.1
AMZ18597,Customer 1965,Product 687,Beauty,2022-08-16,2022-08-24,Africa,Brazil,Offline,12,439.37,5272.44,48.84,Pending,4.0
AMZ18598,Customer 4081,Product 638,Electronics,2023-12-06,2023-12-07,North America,India,Offline,12,130.9,1570.8,39.71,Returned,2.7
AMZ18599,Customer 4086,Product 512,Home,2021-08-21,2021-08-22,North America,Germany,Online,6,40.17,241.02,25.69,Returned,1.1
AMZ18600,Customer 2103,Product 537,Toys,2020-04-24,2020-04-25,North America,Brazil,Online,15,140.58,2108.7,37.21,Cancelled,3.0
AMZ18601,Customer 842,Product 577,Electronics,2021-04-22,2021-04-29,Africa,India,Online,7,286.63,2006.41,30.38,Returned,1.7
AMZ18602,Customer 4181,Product 287,Clothing,2024-06-17,2024-06-23,North America,Australia,Offline,17,375.51,6383.67,42.81,Pending,1.4
AMZ18603,Customer 2478,Product 560,Toys,2023-07-23,2023-08-01,Africa,United States,Offline,6,236.65,1419.9,22.12,Cancelled,2.1
AMZ18604,Customer 1186,Product 274,Toys,2024-06-04,2024-06-13,Australia,India,Online,13,166.41,2163.33,24.64,Cancelled,4.1
AMZ18605,Customer 3872,Product 908,Beauty,2022-10-11,2022-10-21,Europe,Australia,Offline,18,218.69,3936.42,21.28,Pending,3.9
AMZ18606,Customer 4062,Product 507,Home,2021-12-11,2021-12-13,Asia,Germany,Offline,19,317.43,6031.17,15.31,Delivered,3.8
AMZ18607,Customer 2683,Product 259,Beauty,2022-04-19,2022-04-26,South America,Germany,Online,1,254.21,254.21,5.75,Delivered,2.7
AMZ18608,Customer 1564,Product 960,Sports,2020-02-09,2020-02-19,Asia,Germany,Offline,2,480.33,960.66,49.06,Returned,4.9
AMZ18609,Customer 1528,Product 873,Home,2020-09-14,2020-09-19,Europe,Australia,Online,4,469.99,1879.96,19.17,Returned,3.8
AMZ18610,Customer 4322,Product 480,Toys,2023-01-05,2023-01-15,South America,Germany,Offline,18,350.53,6309.54,45.11,Returned,2.8
AMZ18611,Customer 1634,Product 543,Home,2020-03-19,2020-03-29,South America,Brazil,Offline,12,296.01,3552.12,29.86,Delivered,2.6
AMZ18612,Customer 4002,Product 553,Toys,2022-10-23,2022-10-27,South America,United Kingdom,Online,17,72.08,1225.36,5.84,Cancelled,4.7
AMZ18613,Customer 1507,Product 552,Home,2021-03-19,2021-03-22,North America,Canada,Online,1,17.32,17.32,24.52,Cancelled,3.9
AMZ18614,Customer 4157,Product 317,Toys,2022-04-06,2022-04-16,Africa,United Kingdom,Online,10,409.52,4095.2,10.99,Delivered,4.8
AMZ18615,Customer 4879,Product 680,Books,2021-10-09,2021-10-13,South America,United Kingdom,Offline,7,287.81,2014.67,37.0,Returned,1.1
AMZ18616,Customer 1050,Product 114,Beauty,2022-03-02,2022-03-06,Australia,Australia,Online,6,290.82,1744.92,44.79,Returned,1.1
AMZ18617,Customer 1795,Product 188,Sports,2022-02-02,2022-02-11,North America,Germany,Offline,10,415.36,4153.6,20.12,Cancelled,1.4
AMZ18618,Customer 813,Product 369,Electronics,2020-01-30,2020-01-31,Europe,United States,Online,1,499.83,499.83,43.73,Cancelled,1.6
AMZ18619,Customer 1187,Product 105,Toys,2024-10-18,2024-10-27,Australia,Germany,Offline,13,461.51,5999.63,40.22,Cancelled,1.1
AMZ18620,Customer 3876,Product 943,Beauty,2023-07-26,2023-07-29,Asia,United Kingdom,Offline,3,185.85,557.55,43.91,Pending,1.4
AMZ18621,Customer 278,Product 686,Clothing,2022-12-21,2022-12-27,Europe,Brazil,Online,8,339.35,2714.8,35.26,Returned,2.8
AMZ18622,Customer 1286,Product 221,Toys,2020-10-30,2020-11-07,Europe,Germany,Online,9,99.04,891.36,34.56,Delivered,3.2
AMZ18623,Customer 3272,Product 110,Clothing,2022-12-18,2022-12-19,Australia,Brazil,Offline,7,26.56,185.92,31.84,Delivered,4.2
AMZ18624,Customer 3489,Product 343,Clothing,2021-04-21,2021-05-01,Australia,Brazil,Offline,12,265.92,3191.04,48.77,Pending,3.7
AMZ18625,Customer 612,Product 495,Electronics,2023-09-12,2023-09-20,Asia,Australia,Offline,18,91.91,1654.38,19.88,Cancelled,1.9
AMZ18626,Customer 1733,Product 312,Home,2020-01-21,2020-01-22,Australia,Germany,Online,13,344.18,4474.34,45.79,Cancelled,1.8
AMZ18627,Customer 3774,Product 122,Toys,2023-01-18,2023-01-23,South America,United Kingdom,Offline,6,140.61,843.66,19.81,Returned,3.2
AMZ18628,Customer 2442,Product 800,Clothing,2022-11-05,2022-11-15,Africa,Brazil,Online,13,165.54,2152.02,45.59,Delivered,4.8
AMZ18629,Customer 4126,Product 980,Toys,2021-02-18,2021-02-27,South America,Germany,Offline,17,207.5,3527.5,30.03,Pending,1.4
AMZ18630,Customer 4219,Product 100,Electronics,2024-09-30,2024-10-06,Australia,India,Online,14,401.84,5625.76,10.17,Delivered,4.3
AMZ18631,Customer 875,Product 531,Toys,2024-02-01,2024-02-02,Africa,Australia,Offline,7,479.56,3356.92,10.23,Returned,1.8
AMZ18632,Customer 2838,Product 833,Beauty,2024-03-02,2024-03-12,Europe,India,Offline,16,113.96,1823.36,46.53,Cancelled,3.7
AMZ18633,Customer 1346,Product 960,Books,2024-03-06,2024-03-07,Europe,United Kingdom,Offline,10,146.79,1467.9,32.75,Returned,2.7
AMZ18634,Customer 1315,Product 48,Toys,2021-04-30,2021-05-03,South America,Brazil,Online,1,203.94,203.94,11.79,Delivered,1.1
AMZ18635,Customer 1383,Product 582,Beauty,2024-03-31,2024-04-02,Asia,United Kingdom,Online,3,22.72,68.16,20.67,Cancelled,2.3
AMZ18636,Customer 2277,Product 620,Home,2021-07-06,2021-07-11,Europe,Canada,Online,7,376.53,2635.71,25.53,Cancelled,4.3
AMZ18637,Customer 3329,Product 796,Electronics,2021-11-24,2021-12-01,Asia,Canada,Offline,15,416.0,6240.0,18.24,Delivered,2.1
AMZ18638,Customer 1991,Product 151,Clothing,2022-01-11,2022-01-18,North America,Germany,Online,9,322.44,2901.96,8.68,Returned,4.6
